condition,wandb_id,wandb_name,created_at,state
delayed_mlp,8yg1tuyy,WalkerWalk_DelayedMLP_delay5_eff5-20260914-121245,2026-09-14T16:12:55Z,finished
delayed_mlp,ayruh7m9,WalkerWalk_DelayedMLP_delay15_eff15-job46620157,2026-09-15T16:00:55Z,finished
delayed_mlp,d8tw15kf,WalkerWalk_DelayedMLP_delay15_eff15-20260914-121245,2026-09-14T16:12:55Z,finished
delayed_mlp,e9e1text,WalkerWalk_DelayedMLP_delay10_eff10-20260914-121245,2026-09-14T16:12:55Z,finished
delayed_mlp,eldxqhi6,WalkerWalk_DelayedMLP_delay10_eff10-20260909-065229,2026-09-09T10:52:31Z,finished
delayed_mlp,gb3pmwxr,WalkerWalk_DelayedMLP_delay3_eff3-job46619071,2026-09-15T15:41:39Z,finished
delayed_mlp,jp5jehho,WalkerWalk_DelayedMLP_delay0_eff0-20260914-121245,2026-09-14T16:12:55Z,finished
delayed_mlp,klx83qee,WalkerWalk_DelayedMLP_delay25_eff25-20260911-065658,2026-09-11T10:57:10Z,finished
delayed_mlp,ljbl8xs7,WalkerWalk_DelayedMLP_delay12_eff12-20260915-101426,2026-09-15T14:14:46Z,finished
delayed_mlp,ln7wa5w0,WalkerWalk_DelayedMLP_delay5_eff5-20260909-065042,2026-09-09T10:50:43Z,finished
delayed_mlp,lrrbnmz9,WalkerWalk_DelayedMLP_delay10_eff10-20260911-063618,2026-09-11T10:36:38Z,finished
delayed_mlp,msj9aand,WalkerWalk_DelayedMLP_delay0_eff0-20260909-065037,2026-09-09T10:50:38Z,finished
delayed_mlp,nr9ad1y5,WalkerWalk_DelayedMLP_delay20_eff20-20260909-065229,2026-09-09T10:52:31Z,finished
delayed_mlp,o3lsdt1n,WalkerWalk_DelayedMLP_delay20_eff20-job46620248,2026-09-15T16:00:55Z,finished
delayed_mlp,owmz54wv,WalkerWalk_DelayedMLP_delay20_eff20-20260916-041942,2026-09-16T08:19:54Z,finished
delayed_mlp,qt2rwbr3,WalkerWalk_DelayedMLP_delay5_eff5-20260911-095529,2026-09-11T13:55:52Z,finished
delayed_mlp,qvvivhpj,WalkerWalk_DelayedMLP_delay20_eff20-20260914-121245,2026-09-14T16:12:55Z,finished
delayed_mlp,sbt8k29r,WalkerWalk_DelayedMLP_delay7_eff7-20260909-082055,2026-09-09T12:21:07Z,finished
delayed_mlp,t3sip7o4,WalkerWalk_DelayedMLP_delay15_eff15-20260909-065127,2026-09-09T10:51:30Z,finished
delayed_mlp,u9b3rz2e,WalkerWalk_DelayedMLP_delay7_eff7-20260915-101426,2026-09-15T14:14:46Z,finished
delayed_mlp,vl2lu8ge,WalkerWalk_DelayedMLP_delay25_eff25-20260914-121245,2026-09-14T16:12:55Z,finished
delayed_mlp,wb3qdz5g,WalkerWalk_DelayedMLP_delay20_eff20-20260911-063618,2026-09-11T10:36:38Z,finished
flat_forward_model,06qarzob,WalkerWalk_FlatForwardModel_delay20_eff20-20260909-065926,2026-09-09T10:59:27Z,finished
flat_forward_model,0y0gvn9t,WalkerWalk_FlatForwardModel_delay7_eff7-20260909-111643,2026-09-09T15:16:45Z,finished
